index,KATEGORI,KODE PTN,PTN,KABUPATEN,PROVINSI,KODE PRODI,PRODI,JENJANG,DAYA TAMPUNG 2025,PEMINAT 2024,JENIS PORTOFOLIO
3819,PTN AKADEMIK,1912,UNIVERSITAS MUSAMUS MERAUKE,Kabupaten Merauke,Papua Selatan,19121020,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",Sarjana,26,2,Olahraga
3820,PTN AKADEMIK,1912,UNIVERSITAS MUSAMUS MERAUKE,Kabupaten Merauke,Papua Selatan,19121021,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,20,27,Tidak Ada
3821,PTN AKADEMIK,1912,UNIVERSITAS MUSAMUS MERAUKE,Kabupaten Merauke,Papua Selatan,19121022,PENDIDIKAN BAHASA INGGRIS,Sarjana,9,12,Tidak Ada
3822,PTN AKADEMIK,1912,UNIVERSITAS MUSAMUS MERAUKE,Kabupaten Merauke,Papua Selatan,19121023,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,32,44,Tidak Ada
3823,PTN AKADEMIK,1912,UNIVERSITAS MUSAMUS MERAUKE,Kabupaten Merauke,Papua Selatan,19121024,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,Sarjana,10,9,Tidak Ada
3824,PTN AKADEMIK,1912,UNIVERSITAS MUSAMUS MERAUKE,Kabupaten Merauke,Papua Selatan,19121025,ILMU HUKUM,Sarjana,76,98,Tidak Ada
3825,PTN AKADEMIK,1912,UNIVERSITAS MUSAMUS MERAUKE,Kabupaten Merauke,Papua Selatan,19121026,SASTRA INGGRIS,Sarjana,10,17,Tidak Ada
3826,PTN AKADEMIK,1912,UNIVERSITAS MUSAMUS MERAUKE,Kabupaten Merauke,Papua Selatan,19121027,PENDIDIKAN EKONOMI,Sarjana,14,15,Tidak Ada
3827,PTN AKADEMIK,1912,UNIVERSITAS MUSAMUS MERAUKE,Kabupaten Merauke,Papua Selatan,19121028,PERENCANAAN WILAYAH DAN KOTA,Sarjana,16,,Tidak Ada
3828,PTN AKADEMIK,1912,UNIVERSITAS MUSAMUS MERAUKE,Kabupaten Merauke,Papua Selatan,19121029,TEKNIK SISTEM PERKAPALAN,Sarjana,8,,Tidak Ada
3829,PTN AKADEMIK,1913,ISBI TANAH PAPUA,Kabupate Jayapura,Papua,19131001,DESAIN KOMUNIKASI VISUAL,Sarjana,8,1,"Seni Rupa, Desain, dan Kriya"
3830,PTN AKADEMIK,1913,ISBI TANAH PAPUA,Kabupate Jayapura,Papua,19131002,SENI RUPA MURNI,Sarjana,8,0,"Seni Rupa, Desain, dan Kriya"
3831,PTN AKADEMIK,1913,ISBI TANAH PAPUA,Kabupate Jayapura,Papua,19131003,SENI KRIYA,Sarjana,8,0,"Seni Rupa, Desain, dan Kriya"
3832,PTN AKADEMIK,1913,ISBI TANAH PAPUA,Kabupate Jayapura,Papua,19131004,SENI MUSIK,Sarjana,8,0,Musik
3833,PTN AKADEMIK,1913,ISBI TANAH PAPUA,Kabupate Jayapura,Papua,19131005,SENI TARI,Sarjana,8,0,Tari
3834,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211001,TEKNOLOGI HASIL PERTANIAN,Sarjana,36,5,Tidak Ada
3835,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211002,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,36,5,Tidak Ada
3836,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211003,ILMU KELAUTAN,Sarjana,36,5,Tidak Ada
3837,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211004,MATEMATIKA,Sarjana,36,8,Tidak Ada
3838,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211005,FISIKA,Sarjana,36,1,Tidak Ada
3839,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211006,BIOLOGI,Sarjana,36,3,Tidak Ada
3840,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211007,KIMIA,Sarjana,36,7,Tidak Ada
3841,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211008,AGRIBISNIS,Sarjana,36,9,Tidak Ada
3842,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211009,AGROTEKNOLOGI,Sarjana,36,6,Tidak Ada
3843,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211010,PETERNAKAN,Sarjana,36,4,Tidak Ada
3844,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211011,KEHUTANAN,Sarjana,36,28,Tidak Ada
3845,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211012,TEKNIK INFORMATIKA,Sarjana,36,97,Tidak Ada
3846,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211013,TEKNIK PERTAMBANGAN,Sarjana,36,39,Tidak Ada
3847,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211014,TEKNIK ELEKTRO,Sarjana,36,7,Tidak Ada
3848,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211015,PENDIDIKAN BIOLOGI,Sarjana,36,13,Tidak Ada
3849,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211016,PENDIDIKAN MATEMATIKA,Sarjana,36,7,Tidak Ada
3850,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211017,PENDIDIKAN KIMIA,Sarjana,36,3,Tidak Ada
3851,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211018,TEKNIK GEOLOGI,Sarjana,36,10,Tidak Ada
3852,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211019,PENDIDIKAN FISIKA,Sarjana,36,1,Tidak Ada
3853,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211020,ILMU TANAH,Sarjana,36,0,Tidak Ada
3854,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211021,NUTRISI DAN TEKNOLOGI PAKAN TERNAK,Sarjana,36,0,Tidak Ada
3855,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211022,TEKNIK PERTANIAN DAN BIOSISTEM,Sarjana,36,5,Tidak Ada
3856,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211023,TEKNIK SIPIL,Sarjana,36,34,Tidak Ada
3857,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211024,EKONOMI PEMBANGUNAN,Sarjana,36,12,Tidak Ada
3858,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211025,SASTRA INGGRIS,Sarjana,36,15,Tidak Ada
3859,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211026,ANTROPOLOGI,Sarjana,36,9,Tidak Ada
3860,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211027,MANAJEMEN,Sarjana,36,104,Tidak Ada
3861,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211028,AKUNTANSI,Sarjana,36,77,Tidak Ada
3862,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211029,SASTRA INDONESIA,Sarjana,36,6,Tidak Ada
3863,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211030,PENDIDIKAN BAHASA INGGRIS,Sarjana,36,6,Tidak Ada
3864,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211046,TEKNIK PERMINYAKAN,Sarjana,36,12,Tidak Ada
3865,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211047,PENDIDKAN GURU SEKOLAH DASAR,Sarjana,36,28,Tidak Ada
3866,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211048,KONSERVASI HUTAN,Sarjana,36,,Tidak Ada
3867,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211049,TEKNOLOGI HASIL HUTAN,Sarjana,36,,Tidak Ada
3868,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19211050,ILMU LINGKUNGAN,Sarjana,36,,Tidak Ada
3869,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213032,TEKNIK PERMINYAKAN DAN GAS BUMI,Diploma Tiga,24,1,Tidak Ada
3870,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213033,KESEHATAN HEWAN,Diploma Tiga,24,2,Tidak Ada
3871,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213034,TEKNIK KOMPUTER,Diploma Tiga,24,10,Tidak Ada
3872,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213035,EKOWISATA,Diploma Tiga,24,4,Tidak Ada
3873,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213036,MANAJEMEN HUTAN ALAM PRODUKSI,Diploma Tiga,24,0,Tidak Ada
3874,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213037,TEKNIK LISTRIK,Diploma Tiga,24,2,Tidak Ada
3875,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213038,TEKNIK GEOLOGI TERAPAN,Diploma Tiga,24,0,Tidak Ada
3876,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213039,BUDIDAYA TANAMAN PANGAN,Diploma Tiga,24,0,Tidak Ada
3877,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213040,BUDIDAYA HUTAN,Diploma Tiga,24,1,Tidak Ada
3878,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213041,KONSERVASI SUMBERDAYA HUTAN,Diploma Tiga,24,0,Tidak Ada
3879,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213042,TEKNIK PERTAMBANGAN,Diploma Tiga,24,3,Tidak Ada
3880,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213043,BUDIDAYA PERIKANAN,Diploma Tiga,24,3,Tidak Ada
3881,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213044,BUDIDAYA TANAMAN PERKEBUNAN,Diploma Tiga,24,0,Tidak Ada
3882,PTN AKADEMIK,1921,UNIVERSITAS PAPUA,Kabupaten Manokwari,Papua Barat,19213045,BUDIDAYA TERNAK,Diploma Tiga,24,0,Tidak Ada
3883,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212001,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,45,45,Tidak Ada
3884,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212002,TEKNOLOGI REKAYASA KIMIA INDUSTRI,Sarjana Terapan,60,73,Tidak Ada
3885,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212003,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,28,29,Tidak Ada
3886,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212004,TEKNOLOGI REKAYASA JARINGAN TELEKOMUNIKASI,Sarjana Terapan,28,37,Tidak Ada
3887,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212005,TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,Sarjana Terapan,24,25,Tidak Ada
3888,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212006,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,Sarjana Terapan,28,36,Tidak Ada
3889,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212007,TEKNIK INFORMATIKA,Sarjana Terapan,75,372,Tidak Ada
3890,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212008,TEKNOLOGI REKAYASA KOMPUTER JARINGAN,Sarjana Terapan,60,87,Tidak Ada
3891,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212009,TEKNOLOGI REKAYASA MULTIMEDIA,Sarjana Terapan,45,100,Tidak Ada
3892,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212010,TEKNOLOGI REKAYASA PENGELASAN DAN FABRIKASI,Sarjana Terapan,28,30,Tidak Ada
3893,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212011,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,Sarjana Terapan,45,37,Tidak Ada
3894,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212012,AKUNTANSI LEMBAGA KEUANGAN SYARIAH,Sarjana Terapan,45,129,Tidak Ada
3895,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212013,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,45,57,Tidak Ada
3896,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212014,MANAJEMEN KEUANGAN SEKTOR PUBLIK,Sarjana Terapan,45,172,Tidak Ada
3897,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22212028,TEKNOLOGI REKAYASA MEKATRONIKA,Sarjana Terapan,28,16,Tidak Ada
3898,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213015,TEKNOLOGI INDUSTRI,Diploma Tiga,45,31,Tidak Ada
3899,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213016,TEKNOLOGI KONSTRUKSI BANGUNAN AIR,Diploma Tiga,14,2,Tidak Ada
3900,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213017,AKUNTANSI,Diploma Tiga,42,40,Tidak Ada
3901,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213018,TEKNOLOGI ELEKTRONIKA,Diploma Tiga,28,29,Tidak Ada
3902,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213019,TEKNOLOGI KONSTRUKSI JALAN DAN JEMBATAN,Diploma Tiga,14,12,Tidak Ada
3903,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213020,TEKNOLOGI PENGOLAHAN MINYAK DAN GAS,Diploma Tiga,15,152,Tidak Ada
3904,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213023,TEKNOLOGI MESIN,Diploma Tiga,45,98,Tidak Ada
3905,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213024,TEKNOLOGI TELEKOMUNIKASI,Diploma Tiga,28,7,Tidak Ada
3906,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213025,ADMINISTRASI BISNIS,Diploma Tiga,42,58,Tidak Ada
3907,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213026,TEKNOLOGI LISTRIK,Diploma Tiga,28,17,Tidak Ada
3908,PTN VOKASI,2221,POLITEKNIK NEGERI LHOKSEUMAWE,Kota Lhokseumawe,Aceh,22213027,TEKNOLOGI KIMIA,Diploma Tiga,45,24,Tidak Ada
3909,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222001,TEKNIK PERANCANGAN JALAN DAN JEMBATAN,Sarjana Terapan,40,107,Tidak Ada
3910,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222002,MANAJEMEN REKAYASA KONSTRUKSI GEDUNG,Sarjana Terapan,40,73,Tidak Ada
3911,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222003,TEKNIK REKAYASA PERANGKAT LUNAK,Sarjana Terapan,49,220,Tidak Ada
3912,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222004,TEKNIK REKAYASA MULTIMEDIA GRAFIS,Sarjana Terapan,49,214,Tidak Ada
3913,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222005,TEKNOLOGI REKAYASA JARINGAN TELEKOMUNIKASI,Sarjana Terapan,40,151,Tidak Ada
3914,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222006,TEKNOLOGI REKAYASA PENGELASAN DAN FABRIKASI,Sarjana Terapan,20,38,Tidak Ada
3915,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222007,KEUANGAN DAN PERBANKAN SYARIAH,Sarjana Terapan,30,126,Tidak Ada
3916,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222008,AKUNTANSI KEUANGAN PUBLIK,Sarjana Terapan,49,376,Tidak Ada
3917,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222009,"MEETING, INCENTIVE, CONVENTION, EXHIBITION",Sarjana Terapan,30,109,Tidak Ada
3918,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222010,MANAJEMEN BISNIS,Sarjana Terapan,49,533,Tidak Ada
3919,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222022,TEKNOLOGI REKAYASA INSTALASI LISTRIK,Sarjana Terapan,20,83,Tidak Ada
3920,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222023,TEKNOLOGI REKAYASA ENERGI TERBARUKAN,Sarjana Terapan,20,31,Tidak Ada
3921,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222024,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,10,8,Tidak Ada
3922,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222025,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,20,23,Tidak Ada
3923,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22222026,TEKNOLOGI REKAYASA KIMIA INDUSTRI,Sarjana Terapan,20,,Tidak Ada
3924,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223011,KEUANGAN DAN PERBANKAN,Diploma Tiga,79,342,Tidak Ada
3925,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223012,TEKNIK KOMPUTER,Diploma Tiga,59,312,Tidak Ada
3926,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223013,TEKNIK LISTRIK,Diploma Tiga,40,193,Tidak Ada
3927,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223014,TEKNIK KONVERSI ENERGI,Diploma Tiga,40,53,Tidak Ada
3928,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223015,MANAJEMEN INFORMATIKA,Diploma Tiga,59,222,Tidak Ada
3929,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223016,ADMINISTRASI BISNIS,Diploma Tiga,98,337,Tidak Ada
3930,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223017,TEKNIK MESIN,Diploma Tiga,79,384,Tidak Ada
3931,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223018,TEKNIK SIPIL,Diploma Tiga,59,273,Tidak Ada
3932,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223019,TEKNIK TELEKOMUNIKASI,Diploma Tiga,40,97,Tidak Ada
3933,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223020,AKUNTANSI,Diploma Tiga,79,261,Tidak Ada
3934,PTN VOKASI,2222,POLITEKNIK NEGERI MEDAN,Kota Medan,Sumatera Utara,22223021,ELEKTRONIKA,Diploma Tiga,40,98,Tidak Ada
3935,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312001,TEKNIK MEKATRONIKA,Sarjana Terapan,23,237,Tidak Ada
3936,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312002,TEKNIK ROBOTIKA,Sarjana Terapan,23,65,Tidak Ada
3937,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312003,TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,Sarjana Terapan,15,60,Tidak Ada
3938,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312004,TEKNOLOGI REKAYASA MULTIMEDIA,Sarjana Terapan,30,216,Tidak Ada
3939,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312005,ANIMASI,Sarjana Terapan,15,71,Tidak Ada
3940,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312006,REKAYASA KEAMANAN SIBER,Sarjana Terapan,15,168,Tidak Ada
3941,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312007,ADMINISTRASI BISNIS TERAPAN,Sarjana Terapan,30,820,Tidak Ada
3942,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312008,AKUNTANSI MANAJERIAL,Sarjana Terapan,30,443,Tidak Ada
3943,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312009,LOGISTIK PERDAGANGAN INTERNASIONAL,Sarjana Terapan,30,554,Tidak Ada
3944,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312010,TEKNOLOGI REKAYASA ELEKTRONIKA,Sarjana Terapan,15,163,Tidak Ada
3945,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312013,TEKNOLOGI REKAYASA KONSTRUKSI PERKAPALAN,Sarjana Terapan,23,158,Tidak Ada
3946,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312019,TEKNOLOGI REKAYASA PENGELASAN DAN FABRIKASI,Sarjana Terapan,15,107,Tidak Ada
3947,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312020,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,23,180,Tidak Ada
3948,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312022,TEKNOLOGI REKAYASA METALURGI,Sarjana Terapan,8,40,Tidak Ada
3949,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22312023,TEKNOLOGI PERMAINAN,Sarjana Terapan,15,,Tidak Ada
3950,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22313011,TEKNIK INFORMATIKA,Diploma Tiga,30,365,Tidak Ada
3951,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22313012,TEKNIK ELEKTRONIKA MANUFAKTUR,Diploma Tiga,15,78,Tidak Ada
3952,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22313014,AKUNTANSI,Diploma Tiga,23,159,Tidak Ada
3953,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22313015,TEKNIK INSTRUMENTASI,Diploma Tiga,15,38,Tidak Ada
3954,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22313017,TEKNOLOGI GEOMATIKA,Diploma Tiga,23,33,Tidak Ada
3955,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22313018,TEKNIK MESIN,Diploma Tiga,23,187,Tidak Ada
3956,PTN VOKASI,2231,POLITEKNIK NEGERI BATAM,Kota Batam,Kepulauan Riau,22313021,TEKNIK PERAWATAN PESAWAT UDARA,Diploma Tiga,25,74,Tidak Ada
3957,PTN VOKASI,2232,POLITEKNIK NEGERI BENGKALIS,Kabupaten Bengkalis,Riau,22322001,TEKNIK LISTRIK,Sarjana Terapan,64,63,Tidak Ada
3958,PTN VOKASI,2232,POLITEKNIK NEGERI BENGKALIS,Kabupaten Bengkalis,Riau,22322002,TEKNIK MESIN PRODUKSI DAN PERAWATAN,Sarjana Terapan,42,63,Tidak Ada
3959,PTN VOKASI,2232,POLITEKNIK NEGERI BENGKALIS,Kabupaten Bengkalis,Riau,22322003,TEKNIK PERANCANGAN JALAN DAN JEMBATAN,Sarjana Terapan,48,56,Tidak Ada
3960,PTN VOKASI,2232,POLITEKNIK NEGERI BENGKALIS,Kabupaten Bengkalis,Riau,22322004,REKAYASA PERANGKAT LUNAK,Sarjana Terapan,42,114,Tidak Ada
3961,PTN VOKASI,2232,POLITEKNIK NEGERI BENGKALIS,Kabupaten Bengkalis,Riau,22322005,TEKNOLOGI REKAYASA ARSITEKTUR PERKAPALAN,Sarjana Terapan,48,21,Tidak Ada
3962,PTN VOKASI,2232,POLITEKNIK NEGERI BENGKALIS,Kabupaten Bengkalis,Riau,22322006,KEAMANAN SISTEM INFORMASI,Sarjana Terapan,28,62,Tidak Ada
