index,KATEGORI,KODE PTN,PTN,KABUPATEN,PROVINSI,KODE PRODI,PRODI,JENJANG,DAYA TAMPUNG 2025,PEMINAT 2024,JENIS PORTOFOLIO
2071,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13711056,SASTRA INGGRIS,Sarjana,48,236,Tidak Ada
2072,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13711057,SASTRA INDONESIA,Sarjana,48,162,Tidak Ada
2073,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13711058,ILMU SEJARAH,Sarjana,48,126,Tidak Ada
2074,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13711059,TELEVISI & FILM,Sarjana,48,288,Tidak Ada
2075,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13711060,PG PAUD,Sarjana,66,139,Tidak Ada
2076,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13711061,EKONOMI SYARIAH,Sarjana,48,240,Tidak Ada
2077,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13711062,PENDIDIKAN GEOGRAFI,Sarjana,48,173,Tidak Ada
2078,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13711063,EKONOMI SYARIAH KAMPUS BONDOWOSO,Sarjana,26,73,Tidak Ada
2079,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13711064,PEND. GURU SEKOLAH DASAR KAMPUS BONDOWOSO,Sarjana,48,205,Tidak Ada
2080,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13712066,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,Sarjana Terapan,24,282,Tidak Ada
2081,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13712070,REKAYASA PERANCANGAN MEKANIK,Sarjana Terapan,24,89,Tidak Ada
2082,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13712072,TEKNOLOGI REKAYASA ELEKTRONIKA,Sarjana Terapan,24,179,Tidak Ada
2083,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13713065,ADMINISTRASI KEUANGAN,Diploma Tiga,32,960,Tidak Ada
2084,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13713067,KEPERAWATAN,Diploma Tiga,72,1641,Tidak Ada
2085,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13713068,AKUNTANSI,Diploma Tiga,36,983,Tidak Ada
2086,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13713069,PERPAJAKAN,Diploma Tiga,36,1095,Tidak Ada
2087,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13713071,KEPERAWATAN (KAMPUS KOTA PASURUAN),Diploma Tiga,64,554,Tidak Ada
2088,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13713073,MANAJEMEN PERUSAHAAN,Diploma Tiga,32,1177,Tidak Ada
2089,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13713074,KESEKRETARIATAN,Diploma Tiga,32,525,Tidak Ada
2090,PTN AKADEMIK,1371,UNIVERSITAS JEMBER,Kabupate Jember,Jawa Timur,13713075,USAHA PERJALANAN WISATA,Diploma Tiga,36,526,Tidak Ada
2091,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721001,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,60,225,Tidak Ada
2092,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721002,BUDIDAYA PERAIRAN,Sarjana,53,180,Tidak Ada
2093,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721003,TEKNIK SIPIL,Sarjana,56,1195,Tidak Ada
2094,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721004,TEKNIK MESIN,Sarjana,66,977,Tidak Ada
2095,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721005,TEKNIK ELEKTRO,Sarjana,66,784,Tidak Ada
2096,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721006,ARSITEKTUR,Sarjana,56,935,Tidak Ada
2097,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721007,TEKNIK PENGAIRAN,Sarjana,56,322,Tidak Ada
2098,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721008,KEDOKTERAN,Sarjana,105,3005,Tidak Ada
2099,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721009,TEKNOLOGI PANGAN,Sarjana,75,1093,Tidak Ada
2100,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721010,BIOLOGI,Sarjana,59,246,Tidak Ada
2101,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721011,FISIKA,Sarjana,33,101,Tidak Ada
2102,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721012,KIMIA,Sarjana,63,258,Tidak Ada
2103,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721013,MATEMATIKA,Sarjana,60,254,Tidak Ada
2104,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721014,PEMANFAATAN SUMBERDAYA PERIKANAN,Sarjana,53,294,Tidak Ada
2105,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721015,TEKNOLOGI HASIL PERIKANAN,Sarjana,60,223,Tidak Ada
2106,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721016,AGROBISNIS PERIKANAN,Sarjana,53,181,Tidak Ada
2107,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721017,TEKNIK PERTANIAN DAN BIOSISTEM,Sarjana,50,324,Tidak Ada
2108,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721018,STATISTIKA,Sarjana,66,538,Tidak Ada
2109,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721019,PERENCANAAN WILAYAH & KOTA,Sarjana,56,597,Tidak Ada
2110,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721020,TEKNIK INDUSTRI PERTANIAN,Sarjana,105,541,Tidak Ada
2111,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721021,ILMU KEPERAWATAN,Sarjana,66,1180,Tidak Ada
2112,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721023,ILMU GIZI,Sarjana,54,919,Tidak Ada
2113,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721024,TEKNIK INDUSTRI,Sarjana,66,1233,Tidak Ada
2114,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721025,TEKNIK INFORMATIKA,Sarjana,84,2422,Tidak Ada
2115,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721026,AGROEKOTEKNOLOGI,Sarjana,269,738,Tidak Ada
2116,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721027,AGRIBISNIS,Sarjana,156,824,Tidak Ada
2117,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721028,PETERNAKAN,Sarjana,245,766,Tidak Ada
2118,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721029,PENDIDIKAN DOKTER HEWAN,Sarjana,72,801,Tidak Ada
2119,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721030,PENDIDIKAN DOKTER GIGI,Sarjana,50,1243,Tidak Ada
2120,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721031,ILMU KELAUTAN,Sarjana,60,459,Tidak Ada
2121,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721032,KEBIDANAN,Sarjana,54,706,Tidak Ada
2122,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721033,FARMASI,Sarjana,54,1566,Tidak Ada
2123,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721035,TEKNIK KOMPUTER,Sarjana,60,737,Tidak Ada
2124,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721036,SISTEM INFORMASI,Sarjana,84,1624,Tidak Ada
2125,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721037,TEKNIK KIMIA,Sarjana,45,608,Tidak Ada
2126,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721038,INSTRUMENTASI,Sarjana,30,143,Tidak Ada
2127,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721039,TEKNIK GEOFISIKA,Sarjana,29,296,Tidak Ada
2128,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721040,BIOTEKNOLOGI,Sarjana,54,555,Tidak Ada
2129,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721042,TEKNOLOGI BIOPROSES,Sarjana,38,238,Tidak Ada
2130,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721043,TEKNIK LINGKUNGAN,Sarjana,60,662,Tidak Ada
2131,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721046,PENDIDIKAN TEKNOLOGI INFORMASI,Sarjana,54,250,Tidak Ada
2132,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721047,TEKNOLOGI INFORMASI,Sarjana,60,993,Tidak Ada
2133,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721048,AGROEKOTEKNOLOGI (PSDKU KEDIRI),Sarjana,42,222,Tidak Ada
2134,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721049,AGRIBISNIS (PSDKU KEDIRI),Sarjana,42,292,Tidak Ada
2135,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721050,PETERNAKAN (PSDKU KEDIRI),Sarjana,42,192,Tidak Ada
2136,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721051,AKUAKULTUR (PSDKU KEDIRI) ,Sarjana,42,106,Tidak Ada
2137,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721052,SOSIAL EKONOMI PERIKANAN (PSDKU KEDIRI),Sarjana,42,123,Tidak Ada
2138,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721053,KEHUTANAN,Sarjana,30,525,Tidak Ada
2139,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721054,ILMU AKTUARIA,Sarjana,30,465,Tidak Ada
2140,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721056,ILMU HUKUM,Sarjana,195,3255,Tidak Ada
2141,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721057,EKONOMI PEMBANGUNAN,Sarjana,53,605,Tidak Ada
2142,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721058,ADMINISTRASI PUBLIK,Sarjana,123,1590,Tidak Ada
2143,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721059,ADMINISTRASI BISNIS,Sarjana,140,2967,Tidak Ada
2144,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721060,MANAJEMEN,Sarjana,113,2480,Tidak Ada
2145,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721061,AKUNTANSI,Sarjana,137,2061,Tidak Ada
2146,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721062,SOSIOLOGI,Sarjana,66,439,Tidak Ada
2147,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721063,ILMU KOMUNIKASI,Sarjana,87,1819,Tidak Ada
2148,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721064,PSIKOLOGI,Sarjana,90,2418,Tidak Ada
2149,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721065,HUBUNGAN INTERNASIONAL,Sarjana,78,1384,Tidak Ada
2150,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721066,SASTRA INGGRIS,Sarjana,83,684,Tidak Ada
2151,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721067,SASTRA JEPANG,Sarjana,53,415,Tidak Ada
2152,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721068,BAHASA DAN SASTRA PRANCIS,Sarjana,30,101,Tidak Ada
2153,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721069,ILMU POLITIK,Sarjana,57,579,Tidak Ada
2154,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721070,ILMU PEMERINTAHAN,Sarjana,57,747,Tidak Ada
2155,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721072,PERPAJAKAN,Sarjana,83,1352,Tidak Ada
2156,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721075,EKONOMI ISLAM,Sarjana,47,386,Tidak Ada
2157,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721076,"EKONOMI, KEUANGAN DAN PERBANKAN",Sarjana,71,1169,Tidak Ada
2158,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721077,ILMU PERPUSTAKAAN,Sarjana,33,273,Tidak Ada
2159,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721078,PARIWISATA,Sarjana,50,973,Tidak Ada
2160,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721080,PENDIDIKAN BAHASA INGGRIS,Sarjana,63,325,Tidak Ada
2161,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721081,PENDIDIKAN BAHASA JEPANG,Sarjana,27,192,Tidak Ada
2162,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721082,PENDIDIKAN BHS & SASTRA INDONESIA,Sarjana,38,293,Tidak Ada
2163,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721085,ADMINISTRASI PENDIDIKAN,Sarjana,33,345,Tidak Ada
2164,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721086,SENI RUPA MURNI,Sarjana,23,72,"Seni Rupa, Desain, dan Kriya"
2165,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721087,SASTRA CINA,Sarjana,33,252,Tidak Ada
2166,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721088,ANTROPOLOGI,Sarjana,30,373,Tidak Ada
2167,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721089,KEWIRAUSAHAAN,Sarjana,32,740,Tidak Ada
2168,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721094,SAINS DATA,Sarjana,21,341,Tidak Ada
2169,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721095,BIOINFORMATIKA,Sarjana,42,,Tidak Ada
2170,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13721096,INDUSTRI PETERNAKAN CERDAS,Sarjana,50,,Tidak Ada
2171,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13722055,DESAIN GRAFIS,Sarjana Terapan,63,851,"Seni Rupa, Desain, dan Kriya"
2172,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13722090,MANAJEMEN PERHOTELAN,Sarjana Terapan,69,1592,Tidak Ada
2173,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13723091,KEUANGAN DAN PERBANKAN,Diploma Tiga,90,3876,Tidak Ada
2174,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13723092,ADMINISTRASI BISNIS,Diploma Tiga,95,6371,Tidak Ada
2175,PTN AKADEMIK,1372,UNIVERSITAS BRAWIJAYA,Kota Malang,Jawa Timur,13723093,TEKNOLOGI INFORMASI,Diploma Tiga,95,4321,Tidak Ada
2176,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731001,PENDIDIKAN MATEMATIKA  ,Sarjana,83,415,Tidak Ada
2177,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731002,PENDIDIKAN FISIKA  ,Sarjana,65,118,Tidak Ada
2178,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731003,PENDIDIKAN KIMIA ,Sarjana,62,160,Tidak Ada
2179,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731004,PENDIDIKAN BIOLOGI ,Sarjana,45,265,Tidak Ada
2180,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731005,PENDIDIKAN TEKNIK MESIN ,Sarjana,56,163,Tidak Ada
2181,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731006,PENDIDIKAN TEKNIK BANGUNAN ,Sarjana,50,164,Tidak Ada
2182,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731007,PENDIDIKAN TEKNIK INFORMATIKA ,Sarjana,36,349,Tidak Ada
2183,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731008,PENDIDIKAN TEKNIK OTOMOTIF ,Sarjana,45,130,Tidak Ada
2184,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731009,ILMU KEOLAHRAGAAN ,Sarjana,63,202,Olahraga
2185,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731010,MATEMATIKA ,Sarjana,70,254,Tidak Ada
2186,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731011,FISIKA ,Sarjana,65,149,Tidak Ada
2187,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731012,KIMIA ,Sarjana,56,255,Tidak Ada
2188,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731013,BIOLOGI ,Sarjana,45,270,Tidak Ada
2189,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731014,PENDIDIKAN TEKNIK ELEKTRO ,Sarjana,42,139,Tidak Ada
2190,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731015,TEKNIK SIPIL,Sarjana,45,844,Tidak Ada
2191,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731016,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,80,383,Tidak Ada
2192,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731017,ILMU KESEHATAN MASYARAKAT,Sarjana,120,1675,Tidak Ada
2193,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731018,TEKNIK MESIN,Sarjana,36,681,Tidak Ada
2194,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731019,TEKNIK ELEKTRO,Sarjana,36,582,Tidak Ada
2195,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731020,TEKNIK INFORMATIKA,Sarjana,36,1466,Tidak Ada
2196,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731021,TEKNIK INDUSTRI,Sarjana,36,948,Tidak Ada
2197,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731022,BIOTEKNOLOGI,Sarjana,21,320,Tidak Ada
2198,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731028,BIMBINGAN DAN KONSELING ,Sarjana,66,702,Tidak Ada
2199,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731029,"PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI",Sarjana,84,517,Olahraga
2200,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731030,TEKNOLOGI PENDIDIKAN ,Sarjana,66,308,Tidak Ada
2201,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731031,PENDIDIKAN LUAR SEKOLAH ,Sarjana,67,166,Tidak Ada
2202,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731032,ADMINISTRASI PENDIDIKAN ,Sarjana,73,543,Tidak Ada
2203,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731033,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,155,1515,Tidak Ada
2204,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731034,PENDIDIKAN GURU PEND. ANAK USIA DINI,Sarjana,60,244,Tidak Ada
2205,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731035,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN  ,Sarjana,75,350,Tidak Ada
2206,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731036,"PEND. BAHASA, SASTRA INDONESIA & DAERAH ",Sarjana,65,436,Tidak Ada
2207,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731037,PENDIDIKAN BAHASA INGGRIS ,Sarjana,56,548,Tidak Ada
2208,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731038,PENDIDIKAN BAHASA ARAB ,Sarjana,72,311,Tidak Ada
2209,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731039,PENDIDIKAN SENI RUPA  ,Sarjana,50,118,"Seni Rupa, Desain, dan Kriya"
2210,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731040,PENDIDIKAN BAHASA JERMAN   ,Sarjana,40,105,Tidak Ada
2211,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731041,PENDIDIKAN SENI TARI DAN MUSIK ,Sarjana,55,90,Sendratasik
2212,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731042,PENDIDIKAN SEJARAH  ,Sarjana,70,297,Tidak Ada
2213,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731043,PENDIDIKAN EKONOMI  ,Sarjana,56,302,Tidak Ada
2214,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731044,PENDIDIKAN TATA NIAGA ,Sarjana,36,207,Tidak Ada
2215,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731045,PENDIDIKAN ADMINISTRASI PERKANTORAN ,Sarjana,48,618,Tidak Ada
2216,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731046,PENDIDIKAN AKUNTANSI ,Sarjana,50,244,Tidak Ada
2217,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731047,PENDIDIKAN TATA BOGA ,Sarjana,36,522,Tidak Ada
2218,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731048,PENDIDIKAN TATA BUSANA ,Sarjana,36,415,Tidak Ada
2219,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731049,PSIKOLOGI ,Sarjana,120,2592,Tidak Ada
2220,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731050,BAHASA DAN SASTRA INDONESIA ,Sarjana,55,372,Tidak Ada
2221,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731051,BAHASA DAN SASTRA INGGRIS ,Sarjana,40,522,Tidak Ada
2222,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731052,ILMU SEJARAH ,Sarjana,30,186,Tidak Ada
2223,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731053,DESAIN KOMUNIKASI VISUAL ,Sarjana,60,651,"Seni Rupa, Desain, dan Kriya"
2224,PTN AKADEMIK,1373,UNIVERSITAS NEGERI MALANG,Kota Malang,Jawa Timur,13731054,AKUNTANSI  ,Sarjana,84,1371,Tidak Ada
