No,Provinsi,Kabupaten,Kecamatan,KB Sederajat,TK Sederajat,TPA,SPS,SD Sederajat,SMP Sederajat,SMA Sederajat,SMK Sederajat,SLB,DIKMAS,Total
262,ACEH,KAB. SIMEULUE,TEUPAH BARAT,115,105,0,0,618,224,83,0,0,0,1145
263,ACEH,KAB. SIMEULUE,TEUPAH SELATAN,24,152,0,0,777,422,285,32,0,0,1692
264,ACEH,KAB. SIMEULUE,TEUPAH TENGAH,45,60,0,0,594,65,130,3,0,0,897
265,ACEH,KOTA BANDA ACEH,BAITURRAHMAN,182,1126,0,0,2470,12,167,610,3,387,4957
266,ACEH,KOTA BANDA ACEH,BANDA RAYA,134,761,0,163,3098,1058,225,811,0,0,6250
267,ACEH,KOTA BANDA ACEH,JAYA BARU,84,508,19,154,3510,1523,1097,0,17,439,7351
268,ACEH,KOTA BANDA ACEH,KUTA ALAM,279,1248,0,135,2889,3578,3359,367,108,784,12747
269,ACEH,KOTA BANDA ACEH,KUTA RAJA,56,266,0,76,920,235,37,0,0,0,1590
270,ACEH,KOTA BANDA ACEH,LUENG BATA,71,261,0,140,677,1680,403,0,1,0,3233
271,ACEH,KOTA BANDA ACEH,MEURAXA,0,122,0,228,924,371,1269,0,13,0,2927
272,ACEH,KOTA BANDA ACEH,SYIAH KUALA,218,1325,85,0,3130,1348,790,0,0,0,6896
273,ACEH,KOTA BANDA ACEH,ULEE KARENG,64,575,0,133,3241,453,412,0,141,50,5069
274,ACEH,KOTA LANGSA,LANGSA BARAT,491,608,61,0,2331,1370,1051,0,0,586,6498
275,ACEH,KOTA LANGSA,LANGSA BARO,1129,652,0,0,3263,1701,921,274,36,429,8405
276,ACEH,KOTA LANGSA,LANGSA KOTA,675,615,39,0,3697,1262,827,746,44,4,7909
277,ACEH,KOTA LANGSA,LANGSA LAMA,391,481,0,0,720,786,0,0,0,11,2389
278,ACEH,KOTA LANGSA,LANGSA TIMUR,548,182,0,0,1509,1216,954,1,0,158,4568
279,ACEH,KOTA LHOKSEUMAWE,BANDA SAKTI,239,1858,25,0,5672,1717,1453,945,47,499,12455
280,ACEH,KOTA LHOKSEUMAWE,BLANG MANGAT,238,721,0,0,1104,1740,421,3,0,540,4767
281,ACEH,KOTA LHOKSEUMAWE,MUARA DUA,135,941,13,0,3873,1253,1143,574,233,0,8165
282,ACEH,KOTA LHOKSEUMAWE,MUARA SATU,117,707,0,0,1792,1913,1676,385,0,62,6652
283,ACEH,KOTA SABANG,SUKAJAYA,141,333,52,31,1442,565,336,2,23,397,3322
284,ACEH,KOTA SABANG,SUKAKARYA,134,563,10,0,877,209,34,0,30,66,1923
285,ACEH,KOTA SABANG,SUKAMAKMUE,66,154,20,0,557,79,0,0,0,0,876
286,ACEH,KOTA SUBULUSSALAM,LONGKIB,204,176,0,0,635,232,70,0,0,24,1341
287,ACEH,KOTA SUBULUSSALAM,PENANGGALAN,113,480,38,0,1099,662,455,234,0,295,3376
288,ACEH,KOTA SUBULUSSALAM,RUNDENG,656,549,0,0,1217,683,296,1,0,138,3540
289,ACEH,KOTA SUBULUSSALAM,SIMPANG KIRI,479,744,133,46,2060,1413,363,9,47,83,5377
290,ACEH,KOTA SUBULUSSALAM,SULTAN DAULAT,907,306,0,108,1654,487,178,2,0,271,3913
291,BALI,KAB. BADUNG,ABIANSEMAL,158,1827,2,0,6207,3458,1346,661,0,1,13660
292,BALI,KAB. BADUNG,KUTA,156,1632,29,0,3940,1221,2104,1,0,0,9083
293,BALI,KAB. BADUNG,KUTA SELATAN,289,3014,48,0,11258,3198,625,2867,277,192,21768
294,BALI,KAB. BADUNG,KUTA UTARA,366,3014,162,0,8823,3489,305,2407,0,214,18780
295,BALI,KAB. BADUNG,MENGWI,229,2458,5,0,8795,2129,2300,2072,0,77,18065
296,BALI,KAB. BADUNG,PETANG,145,421,0,0,2132,635,1,269,0,10,3613
297,BALI,KAB. BANGLI,BANGLI,166,782,0,0,3610,1020,1270,2685,156,51,9740
298,BALI,KAB. BANGLI,KINTAMANI,203,1125,0,0,8744,3228,2,1373,0,29,14704
299,BALI,KAB. BANGLI,SUSUT,0,579,0,15,3122,1221,714,250,0,90,5991
300,BALI,KAB. BANGLI,TEMBUKU,308,364,0,0,3194,796,1,1143,0,0,5806
301,BALI,KAB. BULELENG,BANJAR,0,1227,0,0,6328,2759,997,235,0,10,11556
302,BALI,KAB. BULELENG,BULELENG,192,3307,135,0,10731,4284,1320,6129,169,234,26501
303,BALI,KAB. BULELENG,BUSUNGBIU,0,513,0,0,3374,1834,996,559,0,0,7276
304,BALI,KAB. BULELENG,GEROKGAK,161,1679,0,0,8963,3124,1175,1680,0,111,16893
305,BALI,KAB. BULELENG,KUBUTAMBAHAN,0,649,0,0,4188,1473,413,251,0,0,6974
306,BALI,KAB. BULELENG,SAWAN,0,790,0,0,5376,3130,423,1041,0,13,10773
307,BALI,KAB. BULELENG,SERIRIT,80,1077,0,0,5931,3464,1202,2221,0,10,13985
308,BALI,KAB. BULELENG,SUKASADA,36,1394,18,0,7862,1694,993,1613,0,168,13778
309,BALI,KAB. BULELENG,TEJAKULA,18,674,0,0,4330,2165,364,1114,0,95,8760
310,BALI,KAB. GIANYAR,BLAHBATUH,91,1043,0,0,4836,2801,1652,163,0,0,10586
311,BALI,KAB. GIANYAR,GIANYAR,313,2309,22,0,6140,2198,101,2821,244,14,14162
312,BALI,KAB. GIANYAR,PAYANGAN,244,295,0,0,3175,1177,482,853,0,52,6278
313,BALI,KAB. GIANYAR,SUKAWATI,504,2578,21,0,8710,3996,1800,3979,0,97,21685
314,BALI,KAB. GIANYAR,TAMPAKSIRING,162,644,0,0,3237,2257,668,1974,0,0,8942
315,BALI,KAB. GIANYAR,TEGALLALANG,191,481,0,0,3237,1044,764,81,0,49,5847
316,BALI,KAB. GIANYAR,UBUD,358,1544,0,0,5508,2405,1191,802,0,29,11837
317,BALI,KAB. JEMBRANA,JEMBRANA,142,1184,28,8,5122,1201,989,540,0,340,9554
318,BALI,KAB. JEMBRANA,MELAYA,104,1113,0,0,3677,1626,311,800,0,33,7664
319,BALI,KAB. JEMBRANA,MENDOYO,0,790,0,0,4153,1473,1325,308,0,0,8049
320,BALI,KAB. JEMBRANA,NEGARA,235,1679,0,0,6662,1582,896,1952,178,135,13319
321,BALI,KAB. JEMBRANA,PEKUTATAN,1,386,0,0,2040,750,663,912,0,0,4752
322,BALI,KAB. KARANG ASEM,ABANG,370,637,0,0,5846,2806,428,864,0,8,10959
323,BALI,KAB. KARANG ASEM,BEBANDEM,330,649,0,0,4409,2264,709,1,0,108,8470
324,BALI,KAB. KARANG ASEM,KARANGASEM,146,1316,79,0,8245,3666,2106,2091,177,224,18050
325,BALI,KAB. KARANG ASEM,KUBU,38,537,0,0,6502,2019,2,1552,0,248,10898
326,BALI,KAB. KARANG ASEM,MANGGIS,103,662,0,0,4339,2410,826,1098,0,91,9529
327,BALI,KAB. KARANG ASEM,RENDANG,179,360,0,0,3234,1261,770,253,0,227,6284
328,BALI,KAB. KARANG ASEM,SELAT,12,622,0,0,3287,1489,1170,0,0,0,6580
329,BALI,KAB. KARANG ASEM,SIDEMEN,0,392,0,0,2404,989,515,0,0,0,4300
330,BALI,KAB. KLUNGKUNG,BANJARANGKAN,68,672,0,165,2469,1596,1,52,0,91,5114
331,BALI,KAB. KLUNGKUNG,DAWAN,47,667,0,0,2177,939,1,0,0,156,3987
332,BALI,KAB. KLUNGKUNG,KLUNGKUNG,181,1601,24,0,5268,1157,2011,2738,159,7,13146
333,BALI,KAB. KLUNGKUNG,NUSAPENIDA,0,1123,0,0,3222,694,514,1019,0,33,6605
334,BALI,KAB. TABANAN,BATURITI,85,685,0,0,3331,1297,641,445,0,0,6484
335,BALI,KAB. TABANAN,KEDIRI,102,1890,0,0,5796,1837,384,627,0,285,10921
336,BALI,KAB. TABANAN,KERAMBITAN,148,598,0,32,1849,119,481,0,1,52,3280
337,BALI,KAB. TABANAN,MARGA,171,799,0,0,2162,831,253,1225,0,0,5441
338,BALI,KAB. TABANAN,PENEBEL,220,580,0,0,1875,720,495,0,0,7,3897
339,BALI,KAB. TABANAN,PUPUAN,230,518,0,6,2419,1202,758,0,0,50,5183
340,BALI,KAB. TABANAN,SELEMADEG,19,266,0,0,863,678,661,0,0,0,2487
341,BALI,KAB. TABANAN,SELEMADEG BARAT,49,259,0,0,821,440,0,0,0,0,1569
342,BALI,KAB. TABANAN,SELEMADEG TIMUR,186,327,0,0,1237,653,0,1393,0,0,3796
343,BALI,KAB. TABANAN,TABANAN,201,2279,47,0,4871,2567,1695,2334,205,48,14247
344,BALI,KOTA DENPASAR,DENPASAR BARAT,193,4960,34,19,16646,829,1015,1637,228,1401,26962
345,BALI,KOTA DENPASAR,DENPASAR SELATAN,476,4990,49,0,20120,8336,3690,4180,2,35,41878
346,BALI,KOTA DENPASAR,DENPASAR TIMUR,501,4145,54,5,13491,5012,1301,6987,0,317,31813
347,BALI,KOTA DENPASAR,DENPASAR UTARA,191,4553,67,0,15009,6647,4178,4988,18,153,35804
348,BANTEN,KAB. LEBAK,BANJARSARI,1228,588,0,0,4110,1736,760,423,31,526,9402
349,BANTEN,KAB. LEBAK,BAYAH,431,964,0,101,2847,1319,845,712,0,127,7346
350,BANTEN,KAB. LEBAK,BOJONGMANIK,652,53,0,0,2285,542,273,0,0,681,4486
351,BANTEN,KAB. LEBAK,CIBADAK,818,889,0,39,5042,1769,1351,312,0,17,10237
352,BANTEN,KAB. LEBAK,CIBEBER,1655,658,0,0,3780,2493,1197,39,16,324,10162
353,BANTEN,KAB. LEBAK,CIGEMBLONG,1260,30,0,0,1892,351,451,0,0,38,4022
354,BANTEN,KAB. LEBAK,CIHARA,860,347,0,0,2289,1073,320,201,0,180,5270
355,BANTEN,KAB. LEBAK,CIJAKU,593,175,0,0,3017,1052,192,1,0,672,5702
356,BANTEN,KAB. LEBAK,CIKULUR,1178,689,0,47,6413,2376,1413,1020,0,319,13455
357,BANTEN,KAB. LEBAK,CILELES,394,824,0,0,4225,2620,333,730,0,279,9405
358,BANTEN,KAB. LEBAK,CILOGRANG,723,410,0,0,3018,1315,87,40,0,85,5678
359,BANTEN,KAB. LEBAK,CIMARGA,482,742,0,0,3723,2269,415,133,0,130,7894
360,BANTEN,KAB. LEBAK,CIPANAS,704,655,0,0,3151,2448,1126,1016,0,112,9212
361,BANTEN,KAB. LEBAK,CIRINTEN,750,155,0,0,2302,902,32,102,0,188,4431
362,BANTEN,KAB. LEBAK,CURUG BITUNG,1096,117,0,0,2962,1129,769,514,0,156,6743
363,BANTEN,KAB. LEBAK,GUNUNG KENCANA,739,465,0,0,3562,1832,726,654,0,205,8183
364,BANTEN,KAB. LEBAK,KALANGANYAR,466,584,0,0,3417,2109,1246,480,0,88,8390
365,BANTEN,KAB. LEBAK,LEBAKGEDONG,372,30,0,0,1641,724,5,130,0,0,2902
366,BANTEN,KAB. LEBAK,LEUWIDAMAR,1010,381,0,0,3575,1697,1518,266,0,123,8570
367,BANTEN,KAB. LEBAK,MAJA,937,1062,0,0,4197,2752,278,39,93,187,9545
368,BANTEN,KAB. LEBAK,MALINGPING,692,848,0,0,5684,2618,689,393,3,0,10927
369,BANTEN,KAB. LEBAK,MUNCANG,1467,228,0,0,2193,1288,443,18,0,18,5655
370,BANTEN,KAB. LEBAK,PANGGARANGAN,453,343,0,0,2245,971,159,105,2,0,4278
371,BANTEN,KAB. LEBAK,RANGKASBITUNG,1528,1832,88,36,9017,5188,2280,1356,374,244,21943
372,BANTEN,KAB. LEBAK,SAJIRA,858,906,0,0,4264,2254,1011,257,0,739,10289
373,BANTEN,KAB. LEBAK,SOBANG,869,388,0,0,2664,837,545,300,0,80,5683
374,BANTEN,KAB. LEBAK,WANASALAM,607,537,0,0,3825,1559,1136,81,23,93,7861
375,BANTEN,KAB. LEBAK,WARUNGGUNUNG,1449,692,0,0,3802,1395,1508,592,0,587,10025
376,BANTEN,KAB. PANDEGLANG,ANGSANA,678,215,0,0,1713,485,0,11,15,309,3426
377,BANTEN,KAB. PANDEGLANG,BANJAR,493,596,0,0,4203,1719,485,86,0,381,7963
378,BANTEN,KAB. PANDEGLANG,BOJONG,378,439,0,6,3306,792,60,109,30,17,5137
379,BANTEN,KAB. PANDEGLANG,CADASARI,364,651,0,67,2706,928,485,272,46,0,5519
380,BANTEN,KAB. PANDEGLANG,CARITA,524,627,0,37,1921,286,12,143,36,0,3586
381,BANTEN,KAB. PANDEGLANG,CIBALIUNG,204,671,0,0,2282,1797,1142,438,0,160,6694
382,BANTEN,KAB. PANDEGLANG,CIBITUNG,594,98,0,0,1330,436,0,288,0,0,2746
383,BANTEN,KAB. PANDEGLANG,CIGEULIS,369,319,0,0,4032,1447,255,60,0,2,6484
384,BANTEN,KAB. PANDEGLANG,CIKEDAL,294,708,0,201,2559,1176,294,355,1,195,5783
385,BANTEN,KAB. PANDEGLANG,CIKEUSIK,415,786,0,0,3324,1623,342,862,25,211,7588
386,BANTEN,KAB. PANDEGLANG,CIMANGGU,270,742,0,0,3215,1047,92,117,0,400,5883
387,BANTEN,KAB. PANDEGLANG,CIMANUK,475,860,0,0,3151,2178,1300,271,4,170,8409
388,BANTEN,KAB. PANDEGLANG,CIPEUCANG,255,394,0,0,2726,1638,316,2,0,51,5382
389,BANTEN,KAB. PANDEGLANG,CISATA,147,697,0,0,2429,902,195,287,0,346,5003
390,BANTEN,KAB. PANDEGLANG,JIPUT,420,480,0,76,3377,581,301,138,38,210,5621
391,BANTEN,KAB. PANDEGLANG,KADUHEJO,428,922,0,0,3501,2544,1,96,0,17,7509
392,BANTEN,KAB. PANDEGLANG,KARANG TANJUNG,543,460,0,22,3618,1007,1812,161,50,126,7799
393,BANTEN,KAB. PANDEGLANG,KORONCONG,79,231,0,391,1564,351,70,39,0,0,2725
394,BANTEN,KAB. PANDEGLANG,LABUAN,449,847,0,0,3115,3489,467,54,101,80,8602
395,BANTEN,KAB. PANDEGLANG,MAJASARI,454,945,17,0,4423,1363,3281,105,3,1924,12515
396,BANTEN,KAB. PANDEGLANG,MANDALAWANGI,558,843,0,35,5601,2199,496,1059,34,165,10990
397,BANTEN,KAB. PANDEGLANG,MEKARJAYA,46,143,0,176,1588,391,32,516,14,30,2936
398,BANTEN,KAB. PANDEGLANG,MENES,777,945,0,23,4136,4107,2873,933,10,253,14057
399,BANTEN,KAB. PANDEGLANG,MUNJUL,375,279,0,0,1768,668,165,200,59,138,3652
400,BANTEN,KAB. PANDEGLANG,PAGELARAN,480,807,0,0,3147,695,169,187,28,40,5553
401,BANTEN,KAB. PANDEGLANG,PANDEGLANG,225,905,0,58,3121,3915,1035,307,1,91,9658
402,BANTEN,KAB. PANDEGLANG,PANIMBANG,385,837,0,0,3425,1637,1174,415,36,132,8041
403,BANTEN,KAB. PANDEGLANG,PATIA,597,445,0,0,2718,748,0,9,1,58,4576
404,BANTEN,KAB. PANDEGLANG,PICUNG,763,419,0,0,3845,819,917,52,36,158,7009
405,BANTEN,KAB. PANDEGLANG,PULOSARI,464,783,0,37,2441,1308,158,702,19,655,6567
406,BANTEN,KAB. PANDEGLANG,SAKETI,778,818,0,0,4021,2117,200,503,36,346,8819
407,BANTEN,KAB. PANDEGLANG,SINDANGRESMI,627,330,0,0,2117,1002,129,1,24,14,4244
408,BANTEN,KAB. PANDEGLANG,SOBANG,286,536,0,0,2483,913,1120,1044,19,176,6577
409,BANTEN,KAB. PANDEGLANG,SUKARESMI,478,531,0,0,2627,846,2,92,0,0,4576
410,BANTEN,KAB. PANDEGLANG,SUMUR,128,582,0,0,2342,472,83,0,0,10,3617
411,BANTEN,KAB. SERANG,ANYAR,851,631,0,292,5801,1929,1703,1362,6,110,12685
412,BANTEN,KAB. SERANG,BANDUNG,662,261,0,0,2273,894,283,3,0,258,4634
413,BANTEN,KAB. SERANG,BAROS,872,757,0,848,5847,1911,1365,1041,19,1032,13692
414,BANTEN,KAB. SERANG,BINUANG,1085,390,0,45,2600,1628,417,435,0,52,6652
415,BANTEN,KAB. SERANG,BOJONEGARA,143,653,0,725,4415,2202,374,11,25,63,8611
416,BANTEN,KAB. SERANG,CARENANG,756,426,0,226,2227,1244,477,133,0,1,5490
417,BANTEN,KAB. SERANG,CIKANDE,952,1779,62,78,9530,2295,2622,1667,0,80,19065
418,BANTEN,KAB. SERANG,CIKEUSAL,1266,570,0,492,6960,2171,761,267,1,889,13377
419,BANTEN,KAB. SERANG,CINANGKA,1150,828,0,258,5612,2968,655,83,0,187,11741
420,BANTEN,KAB. SERANG,CIOMAS,1520,114,0,128,4025,1178,197,93,42,820,8117
421,BANTEN,KAB. SERANG,CIRUAS,727,961,0,316,6961,2331,144,97,0,754,12291
422,BANTEN,KAB. SERANG,GUNUNG SARI,308,209,0,253,2758,1099,303,316,0,220,5466
423,BANTEN,KAB. SERANG,JAWILAN,979,515,0,42,4952,1654,2079,331,0,303,10855
424,BANTEN,KAB. SERANG,KIBIN,994,322,0,277,4906,1152,578,11,0,90,8330
425,BANTEN,KAB. SERANG,KOPO,1649,538,0,54,5707,2496,2855,184,0,223,13706
426,BANTEN,KAB. SERANG,KRAGILAN,1002,1194,0,402,4726,1382,1122,722,39,747,11336
427,BANTEN,KAB. SERANG,KRAMATWATU,784,2099,0,265,6000,3724,1521,1005,1,146,15545
428,BANTEN,KAB. SERANG,LEBAK WANGI,1119,0,0,0,2650,1332,392,133,0,438,6064
429,BANTEN,KAB. SERANG,MANCAK,988,117,0,190,4710,1505,1061,0,0,476,9047
430,BANTEN,KAB. SERANG,PABUARAN,893,295,0,241,4295,2117,1233,61,0,657,9792
431,BANTEN,KAB. SERANG,PADARINCANG,1362,500,0,177,5646,3702,523,658,0,1883,14451
432,BANTEN,KAB. SERANG,PAMARAYAN,1353,811,0,108,5724,1785,260,494,0,290,10825
433,BANTEN,KAB. SERANG,PETIR,1259,484,0,534,4874,2074,1097,174,0,135,10631
434,BANTEN,KAB. SERANG,PONTANG,1276,484,0,0,4309,1238,425,297,0,371,8400
435,BANTEN,KAB. SERANG,PULO AMPEL,337,785,0,53,4093,1362,386,1091,0,71,8178
436,BANTEN,KAB. SERANG,TANARA,1022,278,0,0,3867,2032,1090,949,0,131,9369
437,BANTEN,KAB. SERANG,TIRTAYASA,694,427,0,570,4108,1181,407,414,0,422,8223
438,BANTEN,KAB. SERANG,TUNJUNG TEJA,1842,370,45,283,3892,1329,276,1380,0,594,10011
439,BANTEN,KAB. SERANG,WARINGINKURUNG,538,497,0,183,3544,1353,430,9,0,556,7110
440,BANTEN,KAB. TANGERANG,BALARAJA,1497,1456,0,144,11245,2165,3184,1677,11,185,21564
441,BANTEN,KAB. TANGERANG,CIKUPA,1408,2814,0,78,14553,3221,634,1039,2,269,24018
442,BANTEN,KAB. TANGERANG,CISAUK,570,844,0,213,6398,2125,386,645,48,266,11495
443,BANTEN,KAB. TANGERANG,CISOKA,1351,725,0,105,7732,4297,1285,1183,1,122,16801
444,BANTEN,KAB. TANGERANG,CURUG,1212,2132,0,92,15013,9366,2472,2814,0,681,33782
445,BANTEN,KAB. TANGERANG,GUNUNG KALER,1036,176,0,0,4384,1869,476,356,0,194,8491
446,BANTEN,KAB. TANGERANG,JAMBE,518,395,0,53,4229,1477,386,1718,1,80,8857
447,BANTEN,KAB. TANGERANG,JAYANTI,585,661,0,1,3186,3430,3824,1208,45,205,13145
448,BANTEN,KAB. TANGERANG,KELAPA DUA,1063,3631,0,323,16741,4755,5979,838,63,74,33467
449,BANTEN,KAB. TANGERANG,KEMIRI,353,275,0,0,3423,1341,1035,781,0,258,7466
450,BANTEN,KAB. TANGERANG,KOSAMBI,1489,1169,0,159,8080,1360,1681,402,0,105,14445
451,BANTEN,KAB. TANGERANG,KRESEK,613,555,0,90,5369,2565,1683,446,0,865,12186
452,BANTEN,KAB. TANGERANG,KRONJO,825,223,0,221,5471,1997,1299,87,0,123,10246
453,BANTEN,KAB. TANGERANG,LEGOK,743,1133,0,271,6954,3869,664,230,0,518,14382
454,BANTEN,KAB. TANGERANG,MAUK,744,1001,0,62,6253,887,593,2867,0,36,12443
455,BANTEN,KAB. TANGERANG,MEKAR BARU,995,88,0,42,3700,2593,522,562,0,221,8723
456,BANTEN,KAB. TANGERANG,PAGEDANGAN,771,1333,45,299,11987,5470,1790,8,0,237,21940
457,BANTEN,KAB. TANGERANG,PAKUHAJI,1393,898,0,42,8110,3496,455,1044,0,13,15451
458,BANTEN,KAB. TANGERANG,PANONGAN,1034,1862,20,20,7360,3635,1131,4310,142,567,20081
459,BANTEN,KAB. TANGERANG,PASAR KEMIS,1727,3249,10,168,14740,9980,3438,1697,58,357,35424
460,BANTEN,KAB. TANGERANG,RAJEG,2218,2498,0,37,13661,6787,1165,1261,53,310,27990
461,BANTEN,KAB. TANGERANG,SEPATAN,1827,1737,0,102,4779,2987,2891,4380,6,688,19397
462,BANTEN,KAB. TANGERANG,SEPATAN TIMUR,1064,1080,0,87,5451,1447,1440,201,0,912,11682
463,BANTEN,KAB. TANGERANG,SINDANG JAYA,1098,927,0,157,7230,2012,2471,1579,0,549,16023
464,BANTEN,KAB. TANGERANG,SOLEAR,1123,1052,0,131,6026,3479,638,1610,0,46,14105
465,BANTEN,KAB. TANGERANG,SUKADIRI,823,427,0,158,3508,1661,1429,454,0,255,8715
466,BANTEN,KAB. TANGERANG,SUKAMULYA,411,487,0,32,3533,2454,365,283,0,389,7954
467,BANTEN,KAB. TANGERANG,TELUK NAGA,1853,1325,0,67,13401,6028,2338,865,0,436,26313
468,BANTEN,KAB. TANGERANG,TIGA RAKSA,1250,1963,0,114,12414,6120,2777,3292,148,1268,29346
469,BANTEN,KOTA CILEGON,CIBEBER,514,1642,66,70,4305,2967,2291,2222,262,511,14850
470,BANTEN,KOTA CILEGON,CILEGON,273,1537,48,52,2835,2518,145,134,47,159,7748
471,BANTEN,KOTA CILEGON,CITANGKIL,648,1452,22,254,6613,2499,1290,1462,62,506,14808
472,BANTEN,KOTA CILEGON,CIWANDAN,1168,805,0,0,4296,1689,772,172,0,38,8940
473,BANTEN,KOTA CILEGON,GROGOL,437,773,0,36,2414,2075,868,0,0,228,6831
474,BANTEN,KOTA CILEGON,JOMBANG,439,1485,31,202,4252,2727,196,3079,0,376,12787
475,BANTEN,KOTA CILEGON,PULOMERAK,702,673,0,96,4405,540,3,52,0,308,6779
476,BANTEN,KOTA CILEGON,PURWAKARTA,547,879,19,186,4065,2393,1890,589,0,548,11116
477,BANTEN,KOTA SERANG,CIPOCOK JAYA,742,1731,0,372,6607,1371,2156,1682,61,850,15572
478,BANTEN,KOTA SERANG,CURUG,742,620,0,628,4364,2568,141,122,171,365,9721
479,BANTEN,KOTA SERANG,KASEMEN,971,701,0,343,6752,2117,111,1028,48,659,12730
480,BANTEN,KOTA SERANG,SERANG,1642,4150,13,419,12569,7771,3105,1562,75,1107,32413
481,BANTEN,KOTA SERANG,TAKTAKAN,1322,1260,0,222,5464,3226,815,1548,14,986,14857
482,BANTEN,KOTA SERANG,WALANTAKA,1749,1122,0,168,5012,3255,1337,1276,0,673,14592
483,BANTEN,KOTA TANGERANG,BATUCEPER,383,1976,0,64,5810,3079,1617,960,0,259,14148
484,BANTEN,KOTA TANGERANG,BENDA,541,1889,0,63,5407,1587,712,177,0,212,10588
485,BANTEN,KOTA TANGERANG,CIBODAS,392,1573,0,480,6559,1584,276,1818,0,132,12814
486,BANTEN,KOTA TANGERANG,CILEDUG,96,3332,14,263,10613,2234,2057,2254,0,4,20867
487,BANTEN,KOTA TANGERANG,CIPONDOH,871,4920,0,203,16267,5736,4943,1361,42,404,34747
488,BANTEN,KOTA TANGERANG,JATI UWUNG,540,1315,0,99,2904,3142,490,324,0,8,8822
489,BANTEN,KOTA TANGERANG,KARANG TENGAH,330,1756,0,111,5547,2539,1550,989,5,89,12916
490,BANTEN,KOTA TANGERANG,KARAWACI,221,2460,0,352,7623,2294,3216,3073,296,107,19642
491,BANTEN,KOTA TANGERANG,LARANGAN,450,2340,68,88,6611,825,1121,615,33,629,12780
492,BANTEN,KOTA TANGERANG,NEGLASARI,719,1240,0,263,3853,903,1533,1368,0,310,10189
493,BANTEN,KOTA TANGERANG,PERIUK,528,2008,0,132,6206,2365,878,1492,284,44,13937
494,BANTEN,KOTA TANGERANG,PINANG,659,2725,0,93,6123,5237,2022,2416,231,416,19922
495,BANTEN,KOTA TANGERANG,TANGERANG,153,2674,0,528,7236,5629,4328,9343,101,245,30237
496,BANTEN,KOTA TANGERANG SELATAN,CIPUTAT,1175,4208,0,192,12533,6543,5268,5395,74,939,36327
497,BANTEN,KOTA TANGERANG SELATAN,CIPUTAT TIMUR,603,2989,2,42,10703,6182,2648,1892,45,411,25517
498,BANTEN,KOTA TANGERANG SELATAN,PAMULANG,1682,5115,0,449,17742,8146,3514,5159,39,809,42655
499,BANTEN,KOTA TANGERANG SELATAN,PONDOK AREN,2245,5519,0,133,24028,12543,5013,3467,300,2032,55280
500,BANTEN,KOTA TANGERANG SELATAN,SERPONG,926,3344,0,37,13773,4121,3526,1491,123,1047,28388
501,BANTEN,KOTA TANGERANG SELATAN,SERPONG UTARA,508,1934,0,80,6058,5163,2499,2953,37,324,19556
502,BANTEN,KOTA TANGERANG SELATAN,SETU,575,1570,0,25,4679,4266,2035,2174,25,599,15948
503,BENGKULU,KAB. BENGKULU SELATAN,AIR NIPIS,276,46,0,0,834,488,32,0,0,0,1676
504,BENGKULU,KAB. BENGKULU SELATAN,BUNGA MAS,219,181,0,0,332,332,66,0,0,51,1181
505,BENGKULU,KAB. BENGKULU SELATAN,KEDURANG,490,114,0,0,813,628,35,0,0,0,2080
506,BENGKULU,KAB. BENGKULU SELATAN,KEDURANG ILIR,244,35,0,0,771,223,0,1,0,22,1296
507,BENGKULU,KAB. BENGKULU SELATAN,KOTA MANNA,283,994,75,0,1219,847,188,844,0,4,4454
508,BENGKULU,KAB. BENGKULU SELATAN,MANNA,332,150,0,0,767,667,2,0,1,5,1924
509,BENGKULU,KAB. BENGKULU SELATAN,PASAR MANNA,285,507,21,0,1799,419,372,76,0,325,3804
510,BENGKULU,KAB. BENGKULU SELATAN,PINO,252,187,14,0,532,332,4,40,0,180,1541
511,BENGKULU,KAB. BENGKULU SELATAN,PINORAYA,591,188,0,0,1842,526,2,4,0,0,3153
512,BENGKULU,KAB. BENGKULU SELATAN,SEGINIM,441,240,0,0,571,289,779,373,0,34,2727
513,BENGKULU,KAB. BENGKULU SELATAN,ULU MANNA,273,49,0,0,807,289,46,0,0,47,1511
514,BENGKULU,KAB. BENGKULU TENGAH,BANG HAJI,79,0,0,0,565,242,0,0,0,0,886
515,BENGKULU,KAB. BENGKULU TENGAH,KARANG TINGGI,333,72,29,0,721,91,602,14,0,333,2195
516,BENGKULU,KAB. BENGKULU TENGAH,MERIGI KELINDANG,347,63,0,0,618,379,146,100,0,14,1667
517,BENGKULU,KAB. BENGKULU TENGAH,MERIGI SAKTI,183,27,0,0,531,318,0,0,0,0,1059
518,BENGKULU,KAB. BENGKULU TENGAH,PAGAR JATI,195,43,0,0,480,112,360,0,0,0,1190
519,BENGKULU,KAB. BENGKULU TENGAH,PEMATANG TIGA,176,49,0,0,575,319,133,1,0,27,1280
520,BENGKULU,KAB. BENGKULU TENGAH,PONDOK KELAPA,325,398,2,0,2730,989,400,340,0,171,5355
521,BENGKULU,KAB. BENGKULU TENGAH,PONDOK KUBANG,175,36,0,0,883,292,100,143,0,87,1716
522,BENGKULU,KAB. BENGKULU TENGAH,TABA PENANJUNG,385,75,0,0,821,233,63,0,0,131,1708
523,BENGKULU,KAB. BENGKULU TENGAH,TALANG EMPAT,336,178,32,0,746,635,207,0,30,37,2201
