No,Provinsi,Kabupaten,Kecamatan,KB Sederajat,TK Sederajat,TPA,SPS,SD Sederajat,SMP Sederajat,SMA Sederajat,SMK Sederajat,SLB,DIKMAS,Total
5663,SULAWESI SELATAN,KAB. PANGKAJENE KEPULAUAN,SEGERI,18,1,0,0,23,6,2,1,0,1,52
5664,SULAWESI SELATAN,KAB. PANGKAJENE KEPULAUAN,TONDONG TALLASA,15,9,0,0,15,6,1,1,0,0,47
5665,SULAWESI SELATAN,KAB. PINRANG,BATULAPPA,0,13,0,0,16,6,0,1,0,2,38
5666,SULAWESI SELATAN,KAB. PINRANG,CEMPA,1,13,0,0,19,4,1,0,0,1,39
5667,SULAWESI SELATAN,KAB. PINRANG,DUAMPANUA,3,30,0,0,41,11,2,4,0,5,96
5668,SULAWESI SELATAN,KAB. PINRANG,LANRISANG,2,12,0,0,22,5,3,0,0,6,50
5669,SULAWESI SELATAN,KAB. PINRANG,LEMBANG,4,27,0,0,50,12,1,1,0,2,97
5670,SULAWESI SELATAN,KAB. PINRANG,MATTIRO BULU,1,19,0,0,29,7,2,1,0,3,63
5671,SULAWESI SELATAN,KAB. PINRANG,MATTIRO SOMPE,3,25,0,0,28,4,2,0,0,4,66
5672,SULAWESI SELATAN,KAB. PINRANG,PALETEANG,1,22,0,0,22,6,4,3,0,14,72
5673,SULAWESI SELATAN,KAB. PINRANG,PATAMPANUA,2,27,0,0,36,7,1,1,0,4,78
5674,SULAWESI SELATAN,KAB. PINRANG,SUPPA,0,18,0,0,30,5,2,1,0,6,62
5675,SULAWESI SELATAN,KAB. PINRANG,TIROANG,0,11,0,0,19,5,1,1,0,4,41
5676,SULAWESI SELATAN,KAB. PINRANG,WATANG SAWITTO,7,31,3,0,37,11,6,4,1,17,117
5677,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,BARANTI,8,23,0,1,26,6,3,0,0,1,68
5678,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,DUA PITUE,5,16,0,2,25,6,3,0,0,2,59
5679,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,KULO,9,5,0,0,12,4,1,1,0,0,32
5680,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,MARITENGAE,7,29,0,0,34,12,8,4,1,37,132
5681,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,PANCA LAUTANG,1,13,0,0,20,7,3,1,0,0,45
5682,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,PANCA RIJANG,11,22,0,2,25,7,4,2,1,10,84
5683,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,PITU RIASE,6,16,0,0,27,14,5,1,0,1,70
5684,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,PITU RIAWA,10,14,0,0,28,5,2,1,0,1,61
5685,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,TELLU LIMPOE,6,10,1,0,17,6,2,0,0,4,46
5686,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,WATANG PULU,11,20,0,0,24,5,2,2,0,6,70
5687,SULAWESI SELATAN,KAB. SIDENRENG RAPPANG,WATANG SIDENRENG,4,7,0,0,14,6,4,0,0,4,39
5688,SULAWESI SELATAN,KAB. SINJAI,BULUPODDO,21,9,0,0,25,9,2,0,0,2,68
5689,SULAWESI SELATAN,KAB. SINJAI,PULAU SEMBILAN,9,2,0,0,10,4,0,1,0,1,27
5690,SULAWESI SELATAN,KAB. SINJAI,SINJAI BARAT,23,16,0,0,32,11,7,0,0,2,91
5691,SULAWESI SELATAN,KAB. SINJAI,SINJAI BORONG,16,11,0,0,27,6,3,0,0,1,64
5692,SULAWESI SELATAN,KAB. SINJAI,SINJAI SELATAN,31,22,0,0,42,14,9,2,0,4,124
5693,SULAWESI SELATAN,KAB. SINJAI,SINJAI TENGAH,25,27,0,0,36,11,5,0,0,2,106
5694,SULAWESI SELATAN,KAB. SINJAI,SINJAI TIMUR,31,19,0,0,32,10,9,2,0,4,107
5695,SULAWESI SELATAN,KAB. SINJAI,SINJAI UTARA,22,26,1,1,38,12,6,4,2,20,132
5696,SULAWESI SELATAN,KAB. SINJAI,TELLU LIMPOE,33,15,0,0,35,9,7,1,0,4,104
5697,SULAWESI SELATAN,KAB. SOPPENG,CITTA,6,4,0,0,10,5,1,0,0,0,26
5698,SULAWESI SELATAN,KAB. SOPPENG,DONRI-DONRI,8,15,0,0,29,8,3,0,2,1,66
5699,SULAWESI SELATAN,KAB. SOPPENG,GANRA,3,10,0,0,16,5,1,1,1,1,38
5700,SULAWESI SELATAN,KAB. SOPPENG,LALABATA,18,22,2,1,45,11,6,5,1,11,122
5701,SULAWESI SELATAN,KAB. SOPPENG,LILIRIAJA,7,19,0,0,34,10,3,1,0,5,79
5702,SULAWESI SELATAN,KAB. SOPPENG,LILI RILAU,19,14,1,0,54,10,3,1,1,3,106
5703,SULAWESI SELATAN,KAB. SOPPENG,MARIO RIAWA,3,16,0,0,29,8,2,1,1,2,62
5704,SULAWESI SELATAN,KAB. SOPPENG,MARIORIWAWO,16,29,0,0,58,13,1,2,1,2,122
5705,SULAWESI SELATAN,KAB. TAKALAR,GALESONG,0,24,0,0,29,10,4,1,3,7,78
5706,SULAWESI SELATAN,KAB. TAKALAR,GALESONG SELATAN,2,24,0,0,22,7,5,0,1,10,71
5707,SULAWESI SELATAN,KAB. TAKALAR,GALESONG UTARA,4,28,0,0,29,5,4,2,0,6,78
5708,SULAWESI SELATAN,KAB. TAKALAR,LAIKANG,0,0,0,0,12,4,1,1,0,0,18
5709,SULAWESI SELATAN,KAB. TAKALAR,MANGARABOMBANG,0,34,0,0,22,4,1,0,2,6,69
5710,SULAWESI SELATAN,KAB. TAKALAR,MAPPAKASUNGGU,0,11,0,0,12,3,1,0,1,3,31
5711,SULAWESI SELATAN,KAB. TAKALAR,PATTALLASSANG,6,37,0,0,31,11,13,3,1,9,111
5712,SULAWESI SELATAN,KAB. TAKALAR,POLOMBANGKENG SELATAN,6,25,0,0,31,6,2,0,0,5,75
5713,SULAWESI SELATAN,KAB. TAKALAR,POLOMBANGKENG UTARA,5,48,0,0,28,10,11,1,1,10,114
5714,SULAWESI SELATAN,KAB. TAKALAR,POLONGBANGKENG TIMUR,0,0,0,0,14,3,0,0,0,0,17
5715,SULAWESI SELATAN,KAB. TAKALAR,SANROBONE,0,10,0,0,15,3,1,1,0,4,34
5716,SULAWESI SELATAN,KAB. TAKALAR,KEPULAUAN TANAKEKE,1,6,0,0,11,9,2,0,0,0,29
5717,SULAWESI SELATAN,KAB. TANA TORAJA,BITTUANG,13,4,0,0,19,5,1,1,0,1,44
5718,SULAWESI SELATAN,KAB. TANA TORAJA,BONGGAKARADENG,8,1,0,0,10,5,1,0,0,0,25
5719,SULAWESI SELATAN,KAB. TANA TORAJA,GANDANGBATU SILLANAN,4,16,0,0,17,10,3,3,0,0,53
5720,SULAWESI SELATAN,KAB. TANA TORAJA,KURRA,1,4,0,0,9,3,0,0,0,1,18
5721,SULAWESI SELATAN,KAB. TANA TORAJA,MAKALE,8,18,1,0,18,6,7,6,2,5,71
5722,SULAWESI SELATAN,KAB. TANA TORAJA,MAKALE SELATAN,13,5,0,0,11,5,0,2,0,0,36
5723,SULAWESI SELATAN,KAB. TANA TORAJA,MAKALE UTARA,2,8,0,1,8,3,1,5,0,2,30
5724,SULAWESI SELATAN,KAB. TANA TORAJA,MALIMBONG BALEPE,11,3,0,0,9,5,0,0,0,0,28
5725,SULAWESI SELATAN,KAB. TANA TORAJA,MAPPAK,2,3,0,0,11,5,2,0,0,0,23
5726,SULAWESI SELATAN,KAB. TANA TORAJA,MASANDA,17,1,0,0,8,2,1,0,0,2,31
5727,SULAWESI SELATAN,KAB. TANA TORAJA,MENGKENDEK,4,23,0,0,27,11,4,3,1,4,77
5728,SULAWESI SELATAN,KAB. TANA TORAJA,RANO,3,4,0,0,9,3,0,0,0,0,19
5729,SULAWESI SELATAN,KAB. TANA TORAJA,RANTETAYO,8,15,0,0,11,4,1,2,0,2,43
5730,SULAWESI SELATAN,KAB. TANA TORAJA,REMBON,18,11,0,0,18,8,0,0,0,1,56
5731,SULAWESI SELATAN,KAB. TANA TORAJA,SALUPUTTI,9,5,0,0,9,2,1,2,1,1,30
5732,SULAWESI SELATAN,KAB. TANA TORAJA,SANGALLA,2,6,0,0,6,3,1,2,0,0,20
5733,SULAWESI SELATAN,KAB. TANA TORAJA,SANGALLA SELATAN,0,7,0,0,10,3,0,1,0,0,21
5734,SULAWESI SELATAN,KAB. TANA TORAJA,SANGALLA UTARA,0,4,0,0,9,1,0,0,0,0,14
5735,SULAWESI SELATAN,KAB. TANA TORAJA,SIMBUANG,4,2,0,0,10,4,1,0,0,0,21
5736,SULAWESI SELATAN,KAB. TORAJA UTARA,AWAN RANTE KARUA,0,7,0,0,6,3,0,0,0,0,16
5737,SULAWESI SELATAN,KAB. TORAJA UTARA,BALUSU,0,7,0,0,7,3,0,0,0,0,17
5738,SULAWESI SELATAN,KAB. TORAJA UTARA,BANGKELEKILA,0,5,0,0,4,2,0,0,0,0,11
5739,SULAWESI SELATAN,KAB. TORAJA UTARA,BARUPPU,1,6,0,0,7,3,0,0,0,0,17
5740,SULAWESI SELATAN,KAB. TORAJA UTARA,BUNTAO,0,9,0,0,9,4,0,1,0,0,23
5741,SULAWESI SELATAN,KAB. TORAJA UTARA,BUNTU PEPASAN,0,6,0,0,15,5,1,1,0,0,28
5742,SULAWESI SELATAN,KAB. TORAJA UTARA,DENDE` PIONGAN NAPO,0,9,0,0,8,4,0,0,0,0,21
5743,SULAWESI SELATAN,KAB. TORAJA UTARA,KAPALA PITU,0,8,0,0,8,2,1,0,0,2,21
5744,SULAWESI SELATAN,KAB. TORAJA UTARA,KESU,0,11,0,1,11,4,1,5,0,5,38
5745,SULAWESI SELATAN,KAB. TORAJA UTARA,NANGGALA,0,10,0,0,11,5,1,0,0,0,27
5746,SULAWESI SELATAN,KAB. TORAJA UTARA,RANTEBUA,0,6,0,0,11,5,0,0,0,0,22
5747,SULAWESI SELATAN,KAB. TORAJA UTARA,RANTEPAO,7,14,0,0,13,6,5,7,0,4,56
5748,SULAWESI SELATAN,KAB. TORAJA UTARA,RINDINGALLO,1,9,0,0,10,3,1,1,0,1,26
5749,SULAWESI SELATAN,KAB. TORAJA UTARA,SA`DAN,0,10,0,0,20,9,1,0,0,0,40
5750,SULAWESI SELATAN,KAB. TORAJA UTARA,SANGGALANGI,1,5,0,0,8,3,0,1,0,0,18
5751,SULAWESI SELATAN,KAB. TORAJA UTARA,SESEAN,0,9,0,0,9,4,1,2,0,0,25
5752,SULAWESI SELATAN,KAB. TORAJA UTARA,SESEAN SULOARA,0,7,0,0,6,3,0,0,0,1,17
5753,SULAWESI SELATAN,KAB. TORAJA UTARA,SOPAI,5,9,0,1,10,3,0,0,0,1,29
5754,SULAWESI SELATAN,KAB. TORAJA UTARA,TALLUNGLIPU,1,10,0,0,7,4,1,5,1,5,34
5755,SULAWESI SELATAN,KAB. TORAJA UTARA,TIKALA,1,10,0,0,9,3,2,0,0,0,25
5756,SULAWESI SELATAN,KAB. TORAJA UTARA,TONDON,1,6,0,0,6,2,1,0,0,0,16
5757,SULAWESI SELATAN,KAB. WAJO,BELAWA,12,21,0,0,48,11,5,1,0,0,98
5758,SULAWESI SELATAN,KAB. WAJO,BOLA,17,8,0,0,28,5,2,1,0,1,62
5759,SULAWESI SELATAN,KAB. WAJO,GILIRENG,15,8,0,0,16,5,0,1,0,0,45
5760,SULAWESI SELATAN,KAB. WAJO,KEERA,6,13,0,0,24,8,4,1,0,1,57
5761,SULAWESI SELATAN,KAB. WAJO,MAJAULENG,17,15,0,0,40,9,5,1,0,1,88
5762,SULAWESI SELATAN,KAB. WAJO,MANIANG PAJO,12,10,0,0,16,6,2,0,0,1,47
5763,SULAWESI SELATAN,KAB. WAJO,PAMMANA,15,19,0,0,41,10,2,0,0,3,90
5764,SULAWESI SELATAN,KAB. WAJO,PENRANG,8,11,0,0,18,6,2,1,0,0,46
5765,SULAWESI SELATAN,KAB. WAJO,PITUMPANUA,20,24,0,0,43,13,6,1,1,1,109
5766,SULAWESI SELATAN,KAB. WAJO,SABBANGPARU,10,15,0,0,30,7,5,1,0,0,68
5767,SULAWESI SELATAN,KAB. WAJO,SAJO ANGING,4,15,0,0,20,5,1,1,0,1,47
5768,SULAWESI SELATAN,KAB. WAJO,TAKKALALA,11,9,1,0,27,6,1,0,0,2,57
5769,SULAWESI SELATAN,KAB. WAJO,TANASITOLO,14,20,0,0,35,10,0,1,0,3,83
5770,SULAWESI SELATAN,KAB. WAJO,TEMPE,16,40,3,0,45,14,9,4,1,7,139
5771,SULAWESI SELATAN,KOTA MAKASSAR,BIRINGKANAYA,15,140,3,0,75,39,23,11,6,23,335
5772,SULAWESI SELATAN,KOTA MAKASSAR,BONTOALA,5,24,1,0,28,20,13,4,0,5,100
5773,SULAWESI SELATAN,KOTA MAKASSAR,KEP. SANGKARRANG,1,5,0,0,0,0,1,0,0,2,9
5774,SULAWESI SELATAN,KOTA MAKASSAR,MAKASAR,5,25,1,0,37,19,11,5,1,16,120
5775,SULAWESI SELATAN,KOTA MAKASSAR,MAMAJANG,6,22,2,0,28,10,9,4,2,8,91
5776,SULAWESI SELATAN,KOTA MAKASSAR,MANGGALA,11,79,1,0,50,25,16,7,5,15,209
5777,SULAWESI SELATAN,KOTA MAKASSAR,MARISO,6,18,0,0,20,8,6,2,2,5,67
5778,SULAWESI SELATAN,KOTA MAKASSAR,PANAKUKKANG,12,64,1,0,54,24,14,12,0,12,193
5779,SULAWESI SELATAN,KOTA MAKASSAR,RAPPOCINI,11,55,1,0,42,20,13,10,0,18,170
5780,SULAWESI SELATAN,KOTA MAKASSAR,TALLO,10,39,0,0,49,22,10,3,2,6,141
5781,SULAWESI SELATAN,KOTA MAKASSAR,TAMALANREA,8,60,0,0,42,21,16,6,1,16,170
5782,SULAWESI SELATAN,KOTA MAKASSAR,TAMALATE,12,67,2,0,62,35,17,15,2,20,232
5783,SULAWESI SELATAN,KOTA MAKASSAR,UJUNG PANDANG,3,18,0,0,30,18,9,2,1,4,85
5784,SULAWESI SELATAN,KOTA MAKASSAR,UJUNG TANAH,4,11,0,0,25,13,8,1,0,1,63
5785,SULAWESI SELATAN,KOTA MAKASSAR,WAJO,4,9,0,0,10,9,7,1,0,3,43
5786,SULAWESI SELATAN,KOTA PALOPO,BARA,2,21,1,0,11,5,5,6,1,2,54
5787,SULAWESI SELATAN,KOTA PALOPO,MUNGKAJANG,1,6,0,0,5,2,0,1,0,1,16
5788,SULAWESI SELATAN,KOTA PALOPO,SENDANA,2,2,0,0,5,2,1,1,0,1,14
5789,SULAWESI SELATAN,KOTA PALOPO,TELLUWANUA,2,6,0,0,10,5,1,1,0,1,26
5790,SULAWESI SELATAN,KOTA PALOPO,WARA,2,21,1,1,18,2,3,5,0,11,64
5791,SULAWESI SELATAN,KOTA PALOPO,WARA BARAT,0,4,0,0,10,2,2,0,0,1,19
5792,SULAWESI SELATAN,KOTA PALOPO,WARA SELATAN,2,7,0,0,4,3,2,1,0,1,20
5793,SULAWESI SELATAN,KOTA PALOPO,WARA TIMUR,2,22,0,0,14,5,0,0,0,3,46
5794,SULAWESI SELATAN,KOTA PALOPO,WARA UTARA,1,9,1,0,8,6,3,2,1,5,36
5795,SULAWESI SELATAN,KOTA PAREPARE,BACUKIKI,0,18,0,0,16,8,2,1,0,13,58
5796,SULAWESI SELATAN,KOTA PAREPARE,BACUKIKI BARAT,1,24,0,0,35,12,7,2,1,13,95
5797,SULAWESI SELATAN,KOTA PAREPARE,SOREANG,1,29,0,0,31,9,7,5,1,17,100
5798,SULAWESI SELATAN,KOTA PAREPARE,UJUNG,1,22,0,0,25,6,3,3,0,9,69
5799,SULAWESI TENGAH,KAB. BANGGAI,BALANTAK,16,5,0,0,12,5,2,0,0,1,41
5800,SULAWESI TENGAH,KAB. BANGGAI,BALANTAK SELATAN,8,3,0,0,9,3,1,0,0,0,24
5801,SULAWESI TENGAH,KAB. BANGGAI,BALANTAK UTARA,4,2,0,0,5,1,0,1,0,2,15
5802,SULAWESI TENGAH,KAB. BANGGAI,BATUI,9,9,0,0,16,7,4,0,0,1,46
5803,SULAWESI TENGAH,KAB. BANGGAI,BATUI SELATAN,5,11,0,0,20,6,3,1,0,0,46
5804,SULAWESI TENGAH,KAB. BANGGAI,BUALEMO,14,9,0,0,29,11,4,2,1,1,71
5805,SULAWESI TENGAH,KAB. BANGGAI,BUNTA,3,20,0,0,25,9,3,2,0,3,65
5806,SULAWESI TENGAH,KAB. BANGGAI,KINTOM,12,11,0,0,14,6,3,1,0,2,49
5807,SULAWESI TENGAH,KAB. BANGGAI,LAMALA,7,8,0,0,10,5,1,0,0,1,32
5808,SULAWESI TENGAH,KAB. BANGGAI,LOBU,5,3,0,0,8,2,0,0,0,0,18
5809,SULAWESI TENGAH,KAB. BANGGAI,LUWUK,21,26,1,0,24,14,8,6,0,7,107
5810,SULAWESI TENGAH,KAB. BANGGAI,LUWUK SELATAN,3,10,0,0,8,2,1,1,0,2,27
5811,SULAWESI TENGAH,KAB. BANGGAI,LUWUK TIMUR,11,10,0,0,16,8,4,1,1,0,51
5812,SULAWESI TENGAH,KAB. BANGGAI,LUWUK UTARA,7,6,0,0,14,5,2,2,1,0,37
5813,SULAWESI TENGAH,KAB. BANGGAI,MANTOH,2,5,0,0,9,5,2,0,0,0,23
5814,SULAWESI TENGAH,KAB. BANGGAI,MASAMA,4,11,0,0,15,5,2,0,0,2,39
5815,SULAWESI TENGAH,KAB. BANGGAI,MOILONG,8,10,0,0,15,6,2,2,0,1,44
5816,SULAWESI TENGAH,KAB. BANGGAI,NAMBO,8,5,0,0,9,3,0,1,0,1,27
5817,SULAWESI TENGAH,KAB. BANGGAI,NUHON,4,10,0,0,26,7,2,2,0,2,53
5818,SULAWESI TENGAH,KAB. BANGGAI,PAGIMANA,21,10,0,0,35,10,4,0,0,2,82
5819,SULAWESI TENGAH,KAB. BANGGAI,SIMPANG RAYA,6,15,0,0,20,7,1,0,1,1,51
5820,SULAWESI TENGAH,KAB. BANGGAI,TOILI,13,24,0,0,33,21,10,2,1,10,114
5821,SULAWESI TENGAH,KAB. BANGGAI,TOILI BARAT,7,16,0,0,24,13,7,2,0,3,72
5822,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,BUKO,7,12,0,0,14,7,1,2,0,1,44
5823,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,BUKO SELATAN,4,7,0,0,13,9,4,1,0,0,38
5824,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,BULAGI,6,15,0,0,17,7,3,1,0,1,50
5825,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,BULAGI SELATAN,6,13,0,0,18,6,2,1,0,1,47
5826,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,BULAGI UTARA,0,13,0,0,15,8,2,3,0,1,42
5827,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,LIANG,8,11,0,0,18,8,2,2,0,1,50
5828,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,PELING TENGAH,7,9,0,0,15,7,2,1,0,2,43
5829,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,TINANGKUNG,8,11,0,0,15,6,4,1,1,3,49
5830,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,TINANGKUNG SELATAN,3,6,0,0,11,4,1,1,0,2,28
5831,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,TINANGKUNG UTARA,6,5,0,0,10,4,1,1,0,1,28
5832,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,TOTIKUM,1,11,0,0,13,6,3,1,0,2,37
5833,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,TOTIKUM SELATAN,5,4,0,0,11,4,1,1,0,1,27
5834,SULAWESI TENGAH,KAB. BANGGAI LAUT,BANGGAI,8,12,0,0,16,9,5,4,0,4,58
5835,SULAWESI TENGAH,KAB. BANGGAI LAUT,BANGGAI SELATAN,3,5,0,0,8,6,1,1,0,1,25
5836,SULAWESI TENGAH,KAB. BANGGAI LAUT,BANGGAI TENGAH,2,6,0,2,8,2,1,0,1,2,24
5837,SULAWESI TENGAH,KAB. BANGGAI LAUT,BANGGAI UTARA,4,6,0,1,9,3,1,1,0,1,26
5838,SULAWESI TENGAH,KAB. BANGGAI LAUT,BANGKURUNG,3,11,0,0,13,6,1,1,0,1,36
5839,SULAWESI TENGAH,KAB. BANGGAI LAUT,BOKAN KEPULAUAN,5,13,0,1,22,17,4,1,0,0,63
5840,SULAWESI TENGAH,KAB. BANGGAI LAUT,LABOBO,3,8,0,2,10,5,2,0,0,1,31
5841,SULAWESI TENGAH,KAB. BUOL,BIAU,1,16,0,0,26,11,5,3,1,7,70
5842,SULAWESI TENGAH,KAB. BUOL,BOKAT,1,14,0,0,18,8,2,2,0,2,47
5843,SULAWESI TENGAH,KAB. BUOL,BUKAL,0,16,0,0,21,10,3,1,0,2,53
5844,SULAWESI TENGAH,KAB. BUOL,BUNOBOGU,1,7,0,0,14,6,1,1,0,1,31
5845,SULAWESI TENGAH,KAB. BUOL,GADUNG,0,9,0,0,13,7,1,1,0,2,33
5846,SULAWESI TENGAH,KAB. BUOL,KARAMAT,1,6,0,0,11,6,1,0,0,0,25
5847,SULAWESI TENGAH,KAB. BUOL,LAKEA,0,9,0,0,13,6,1,0,0,1,30
5848,SULAWESI TENGAH,KAB. BUOL,MOMUNU,1,15,0,0,19,7,2,0,0,2,46
5849,SULAWESI TENGAH,KAB. BUOL,PALELEH,1,13,0,0,16,7,1,0,1,1,40
5850,SULAWESI TENGAH,KAB. BUOL,PALELEH BARAT,0,7,0,0,11,5,1,0,0,0,24
5851,SULAWESI TENGAH,KAB. BUOL,TILOAN,1,10,0,0,11,6,0,1,0,1,30
5852,SULAWESI TENGAH,KAB. DONGGALA,BALAESANG,5,16,0,1,28,7,3,1,0,1,62
5853,SULAWESI TENGAH,KAB. DONGGALA,BALAESANG TANJUNG,4,13,0,0,20,7,2,0,0,0,46
5854,SULAWESI TENGAH,KAB. DONGGALA,BANAWA,11,23,0,0,32,7,3,2,0,2,80
5855,SULAWESI TENGAH,KAB. DONGGALA,BANAWA SELATAN,20,10,0,0,41,19,5,1,0,2,98
5856,SULAWESI TENGAH,KAB. DONGGALA,BANAWA TENGAH,4,8,0,1,13,7,3,0,0,1,37
5857,SULAWESI TENGAH,KAB. DONGGALA,DAMPELAS,6,22,0,1,36,13,3,0,0,1,82
5858,SULAWESI TENGAH,KAB. DONGGALA,LABUAN,3,13,0,0,18,6,1,1,0,4,46
5859,SULAWESI TENGAH,KAB. DONGGALA,PINEMBANI,0,1,0,0,13,3,0,1,0,0,18
5860,SULAWESI TENGAH,KAB. DONGGALA,RIO PAKAVA,5,18,0,2,30,9,2,2,0,0,68
5861,SULAWESI TENGAH,KAB. DONGGALA,SINDUE,6,20,0,0,26,7,2,1,1,3,66
5862,SULAWESI TENGAH,KAB. DONGGALA,SINDUE TOBATA,6,12,0,1,13,5,1,1,0,4,43
5863,SULAWESI TENGAH,KAB. DONGGALA,SINDUE TOMBUSABORA,1,9,0,0,18,5,2,0,0,1,36
5864,SULAWESI TENGAH,KAB. DONGGALA,SIRENJA,9,21,0,1,25,6,3,0,0,1,66
5865,SULAWESI TENGAH,KAB. DONGGALA,SOJOL,17,10,0,0,32,14,4,1,0,3,81
5866,SULAWESI TENGAH,KAB. DONGGALA,SOJOL UTARA,5,7,0,0,9,4,1,1,0,1,28
5867,SULAWESI TENGAH,KAB. DONGGALA,TANANTOVEA,2,24,0,0,23,8,2,2,0,0,61
5868,SULAWESI TENGAH,KAB. MOROWALI,BAHODOPI,11,24,0,1,22,6,1,1,0,2,68
5869,SULAWESI TENGAH,KAB. MOROWALI,BUMI RAYA,14,16,0,1,14,7,4,1,0,2,59
5870,SULAWESI TENGAH,KAB. MOROWALI,BUNGKU BARAT,13,14,0,0,18,5,1,2,0,1,54
5871,SULAWESI TENGAH,KAB. MOROWALI,BUNGKU PESISIR,3,8,0,1,13,3,1,0,0,0,29
5872,SULAWESI TENGAH,KAB. MOROWALI,BUNGKU SELATAN,11,18,0,0,23,6,1,1,0,2,62
5873,SULAWESI TENGAH,KAB. MOROWALI,BUNGKU TENGAH,16,18,0,2,25,6,3,2,1,2,75
5874,SULAWESI TENGAH,KAB. MOROWALI,BUNGKU TIMUR,8,10,0,1,13,4,1,1,0,1,39
5875,SULAWESI TENGAH,KAB. MOROWALI,MENUI KEPULAUAN,21,15,0,0,25,8,1,1,0,2,73
5876,SULAWESI TENGAH,KAB. MOROWALI,WITAPONDA,12,16,0,1,15,7,4,1,0,1,57
5877,SULAWESI TENGAH,KAB. MOROWALI UTARA,BUNGKU UTARA,8,22,0,0,30,11,3,1,0,1,76
5878,SULAWESI TENGAH,KAB. MOROWALI UTARA,LEMBO,9,25,0,0,17,5,1,2,0,1,60
5879,SULAWESI TENGAH,KAB. MOROWALI UTARA,LEMBO RAYA,4,6,0,0,9,4,0,1,0,0,24
5880,SULAWESI TENGAH,KAB. MOROWALI UTARA,MAMOSALATO,6,12,0,0,19,8,1,0,0,1,47
5881,SULAWESI TENGAH,KAB. MOROWALI UTARA,MORI ATAS,13,15,0,0,19,6,2,1,0,0,56
5882,SULAWESI TENGAH,KAB. MOROWALI UTARA,MORI UTARA,9,10,0,0,10,4,0,1,0,1,35
5883,SULAWESI TENGAH,KAB. MOROWALI UTARA,PETASIA,6,16,0,2,15,7,5,1,1,8,61
5884,SULAWESI TENGAH,KAB. MOROWALI UTARA,PETASIA BARAT,7,7,0,0,12,5,0,1,0,2,34
5885,SULAWESI TENGAH,KAB. MOROWALI UTARA,PETASIA TIMUR,11,12,0,0,15,6,2,1,0,2,49
5886,SULAWESI TENGAH,KAB. MOROWALI UTARA,SOYO JAYA,3,11,0,0,13,3,3,0,0,1,34
5887,SULAWESI TENGAH,KAB. PARIGI MOUTONG,AMPIBABO,23,28,0,0,27,9,2,2,0,4,95
5888,SULAWESI TENGAH,KAB. PARIGI MOUTONG,BALINGGI,0,14,0,0,14,4,1,0,0,1,34
5889,SULAWESI TENGAH,KAB. PARIGI MOUTONG,BOLANO,10,12,0,0,17,5,3,0,0,2,49
5890,SULAWESI TENGAH,KAB. PARIGI MOUTONG,BOLANO LAMBUNU,6,14,0,0,20,11,3,4,0,4,62
5891,SULAWESI TENGAH,KAB. PARIGI MOUTONG,KASIMBAR,4,22,0,0,28,8,4,1,0,1,68
5892,SULAWESI TENGAH,KAB. PARIGI MOUTONG,MEPANGA,14,19,0,0,23,8,3,1,0,4,72
5893,SULAWESI TENGAH,KAB. PARIGI MOUTONG,MOUTONG,20,10,0,0,20,7,4,0,0,2,63
5894,SULAWESI TENGAH,KAB. PARIGI MOUTONG,ONGKA MALINO,19,15,0,0,21,9,1,0,0,4,69
5895,SULAWESI TENGAH,KAB. PARIGI MOUTONG,PALASA,19,7,0,0,37,9,2,0,0,2,76
5896,SULAWESI TENGAH,KAB. PARIGI MOUTONG,PARIGI,2,26,0,0,23,11,4,6,1,17,90
5897,SULAWESI TENGAH,KAB. PARIGI MOUTONG,PARIGI BARAT,3,5,0,0,8,3,1,0,0,0,20
5898,SULAWESI TENGAH,KAB. PARIGI MOUTONG,PARIGI SELATAN,7,20,0,0,20,12,3,1,0,0,63
5899,SULAWESI TENGAH,KAB. PARIGI MOUTONG,PARIGI TENGAH,3,7,0,0,8,4,2,1,0,0,25
5900,SULAWESI TENGAH,KAB. PARIGI MOUTONG,PARIGI UTARA,1,10,0,0,9,2,1,0,0,1,24
5901,SULAWESI TENGAH,KAB. PARIGI MOUTONG,SAUSU,2,20,0,0,18,9,3,0,0,0,52
